Parameters: 898771 Seed: 1234
Epoch		Loss(Tr)	mIOU (val)	lr
331		0.4550				0.0006982
332		0.4231				0.0006973
333		0.4288				0.0006963
334		0.4216				0.0006954
335		0.4206				0.0006944
336		0.4187				0.0006935
337		0.4222				0.0006926
338		0.4122				0.0006916
339		0.4096				0.0006907
340		0.3991				0.0006897
341		0.3967				0.0006888
342		0.4205				0.0006878
343		0.4267				0.0006869
344		0.3925				0.0006860
345		0.4057				0.0006850
346		0.3887				0.0006841
347		0.3961				0.0006831
348		0.3820				0.0006822
349		0.4040				0.0006812
350		0.4148		0.8072		0.0006803
351		0.4033				0.0006794
352		0.3870				0.0006784
353		0.3820				0.0006775
354		0.3914				0.0006765
355		0.3793				0.0006756
356		0.3659				0.0006746
357		0.3938				0.0006737
358		0.3684				0.0006727
359		0.3769				0.0006718
360		0.3833				0.0006709
361		0.3714				0.0006699
362		0.3766				0.0006690
363		0.3742				0.0006680
364		0.3611				0.0006671
365		0.3838				0.0006661
366		0.3895				0.0006652
367		0.3847				0.0006642
368		0.3691				0.0006633
369		0.3632				0.0006623
370		0.3957				0.0006614
371		0.3821				0.0006605
372		0.3640				0.0006595
373		0.3576				0.0006586
374		0.3384				0.0006576
375		0.3568				0.0006567
376		0.4523				0.0006557
377		0.4094				0.0006548
378		0.3783				0.0006538
379		0.3599				0.0006529
380		0.3559				0.0006519
381		0.3614				0.0006510
382		0.3484				0.0006500
383		0.3643				0.0006491
384		0.3465				0.0006481
385		0.3699				0.0006472
386		0.3413				0.0006462
387		0.3666				0.0006453
388		0.3710				0.0006443
389		0.3485				0.0006434
390		0.3555				0.0006424
391		0.3724				0.0006415
392		0.3467				0.0006405
393		0.3530				0.0006396
394		0.3441				0.0006386
395		0.3353				0.0006377
396		0.3611				0.0006367
397		0.3433				0.0006358
398		0.3508				0.0006348
399		0.3773				0.0006339
400		0.3528		0.8270		0.0006329
401		0.3584				0.0006320
402		0.3365				0.0006310
403		0.3294				0.0006301
404		0.3418				0.0006291
405		0.3410				0.0006282
406		0.3615				0.0006272
407		0.3560				0.0006263
408		0.3571				0.0006253
409		0.3391				0.0006244
410		0.3329				0.0006234
411		0.3431				0.0006225
412		0.3505				0.0006215
413		0.3301				0.0006206
414		0.3418				0.0006196
415		0.3474				0.0006187
416		0.3371				0.0006177
417		0.3504				0.0006168
418		0.3504				0.0006158
419		0.3260				0.0006148
420		0.3421				0.0006139
421		0.3668				0.0006129
422		0.3441				0.0006120
423		0.3300				0.0006110
424		0.3257				0.0006101
425		0.3257				0.0006091
426		0.3337				0.0006082
427		0.3219				0.0006072
428		0.3283				0.0006063
429		0.3317				0.0006053
430		0.3461				0.0006043
431		0.3320				0.0006034
432		0.3490				0.0006024
433		0.3233				0.0006015
434		0.3391				0.0006005
435		0.3168				0.0005996
436		0.3176				0.0005986
437		0.3404				0.0005976
438		0.3562				0.0005967
439		0.3282				0.0005957
440		0.3321				0.0005948
441		0.3377				0.0005938
442		0.3197				0.0005929
443		0.3326				0.0005919
444		0.3226				0.0005909
445		0.3399				0.0005900
446		0.3534				0.0005890
447		0.3393				0.0005881
448		0.3314				0.0005871
449		0.3116				0.0005861
450		0.3037		0.8417		0.0005852
451		0.3288				0.0005842
452		0.3269				0.0005833
453		0.3191				0.0005823
454		0.3463				0.0005813
455		0.3369				0.0005804
456		0.3215				0.0005794
457		0.3669				0.0005785
458		0.3172				0.0005775
459		0.3454				0.0005765
460		0.3153				0.0005756
461		0.3123				0.0005746
462		0.3185				0.0005737
463		0.3109				0.0005727
464		0.3695				0.0005717
465		0.3513				0.0005708
466		0.3245				0.0005698
467		0.3137				0.0005689
468		0.3136				0.0005679
469		0.3052				0.0005669
470		0.3241				0.0005660
471		0.3096				0.0005650
472		0.3191				0.0005640
473		0.3232				0.0005631
474		0.3173				0.0005621
475		0.3167				0.0005611
476		0.3270				0.0005602
477		0.3241				0.0005592
478		0.3140				0.0005583
479		0.3066				0.0005573
480		0.3039				0.0005563
481		0.3715				0.0005554
482		0.3260				0.0005544
483		0.3217				0.0005534
484		0.3072				0.0005525
485		0.3063				0.0005515
486		0.3267				0.0005505
487		0.3116				0.0005496
488		0.3161				0.0005486
489		0.3125				0.0005476
490		0.3226				0.0005467
491		0.3184				0.0005457
492		0.3049				0.0005447
493		0.3207				0.0005438
494		0.3222				0.0005428
495		0.3117				0.0005418
496		0.3271				0.0005409
497		0.3124				0.0005399
498		0.3160				0.0005389
499		0.3135				0.0005380
500		0.2937		0.8486		0.0005370
501		0.3153				0.0005360
502		0.2982				0.0005351
503		0.2944				0.0005341
504		0.2980				0.0005331
505		0.3040				0.0005322
506		0.3265				0.0005312
507		0.3201				0.0005302
508		0.3055				0.0005292
509		0.3106				0.0005283
510		0.3180				0.0005273
511		0.3032				0.0005263
512		0.3201				0.0005254
513		0.3170				0.0005244
514		0.3017				0.0005234
515		0.2925				0.0005224
516		0.2932				0.0005215
517		0.2971				0.0005205
518		0.3021				0.0005195
519		0.3111				0.0005186
520		0.3080				0.0005176
521		0.2980				0.0005166
522		0.3107				0.0005156
523		0.3231				0.0005147
524		0.3247				0.0005137
525		0.3230				0.0005127
526		0.3091				0.0005117
527		0.2939				0.0005108
528		0.2922				0.0005098
529		0.3245				0.0005088
530		0.3261				0.0005079
531		0.3079				0.0005069
532		0.2961				0.0005059
533		0.3446				0.0005049
534		0.3067				0.0005040
535		0.3045				0.0005030
536		0.2992				0.0005020
537		0.3061				0.0005010
538		0.2901				0.0005000
539		0.2965				0.0004991
540		0.3000				0.0004981
541		0.2838				0.0004971
542		0.2841				0.0004961
543		0.2911				0.0004952
544		0.2906				0.0004942
545		0.3103				0.0004932
546		0.3146				0.0004922
547		0.3010				0.0004913
548		0.2931				0.0004903
549		0.2867				0.0004893
550		0.2996		0.8423		0.0004883
551		0.2989				0.0004873
552		0.3001				0.0004864
553		0.3178				0.0004854
554		0.3119				0.0004844
555		0.3206				0.0004834
556		0.2848				0.0004824
557		0.2843				0.0004815
558		0.3094				0.0004805
559		0.3204				0.0004795
560		0.3123				0.0004785
561		0.3023				0.0004775
562		0.2896				0.0004766
563		0.2895				0.0004756
564		0.2829				0.0004746
565		0.2840				0.0004736
566		0.2905				0.0004726
567		0.2873				0.0004716
568		0.2830				0.0004707
569		0.3071				0.0004697
570		0.2968				0.0004687
571		0.2966				0.0004677
572		0.2947				0.0004667
573		0.2929				0.0004657
574		0.3008				0.0004648
575		0.2962				0.0004638
576		0.2964				0.0004628
577		0.2985				0.0004618
578		0.2851				0.0004608
579		0.3100				0.0004598
580		0.3138				0.0004589
581		0.2937				0.0004579
582		0.2921				0.0004569
583		0.2992				0.0004559
584		0.2878				0.0004549
585		0.2794				0.0004539
586		0.2842				0.0004529
587		0.2863				0.0004519
588		0.2992				0.0004510
589		0.3034				0.0004500
590		0.2816				0.0004490
591		0.2804				0.0004480
592		0.2885				0.0004470
593		0.3346				0.0004460
594		0.3366				0.0004450
595		0.3023				0.0004440
596		0.2864				0.0004431
597		0.2860				0.0004421
598		0.2852				0.0004411
599		0.3019				0.0004401
600		0.2780		0.8597		0.0004391
601		0.2782				0.0004381
602		0.2781				0.0004371
603		0.2889				0.0004361
604		0.2837				0.0004351
605		0.2845				0.0004341
606		0.2734				0.0004331
607		0.2957				0.0004322
608		0.2823				0.0004312
609		0.2751				0.0004302
610		0.2994				0.0004292
611		0.2902				0.0004282
612		0.2925				0.0004272
613		0.2770				0.0004262
614		0.2717				0.0004252
615		0.2751				0.0004242
616		0.2716				0.0004232
617		0.2900				0.0004222
618		0.3194				0.0004212
619		0.2910				0.0004202
620		0.2859				0.0004192
621		0.2744				0.0004182
622		0.2824				0.0004172
623		0.2874				0.0004162
624		0.2851				0.0004153
625		0.2759				0.0004143
626		0.2736				0.0004133
627		0.2775				0.0004123
628		0.2889				0.0004113
629		0.2740				0.0004103
630		0.2745				0.0004093
631		0.2780				0.0004083
632		0.2848				0.0004073
633		0.2708				0.0004063
634		0.2725				0.0004053
635		0.2709				0.0004043
636		0.2900				0.0004033
637		0.3135				0.0004023
638		0.2914				0.0004013
639		0.2822				0.0004003
640		0.2716				0.0003993
641		0.2963				0.0003983
642		0.2717				0.0003973
643		0.2716				0.0003963
644		0.2746				0.0003953
645		0.2972				0.0003943
646		0.3133				0.0003933
647		0.3309				0.0003923
648		0.2995				0.0003913
649		0.2836				0.0003903
650		0.2711		0.8602		0.0003892
651		0.2717				0.0003882
652		0.2653				0.0003872
653		0.2727				0.0003862
654		0.2701				0.0003852
655		0.2718				0.0003842
656		0.2709				0.0003832
657		0.2856				0.0003822
658		0.2738				0.0003812
659		0.2733				0.0003802
660		0.2692				0.0003792
661		0.2659				0.0003782
662		0.2763				0.0003772
663		0.2788				0.0003762
664		0.2724				0.0003752
665		0.2792				0.0003742
666		0.2802				0.0003732
667		0.2612				0.0003721
668		0.2665				0.0003711
669		0.2776				0.0003701
670		0.2785				0.0003691
671		0.2750				0.0003681
672		0.2700				0.0003671
673		0.2764				0.0003661
674		0.2690				0.0003651
675		0.2728				0.0003641
676		0.2756				0.0003631
677		0.2756				0.0003620
678		0.2707				0.0003610
679		0.2645				0.0003600
680		0.2736				0.0003590
681		0.2658				0.0003580
682		0.2660				0.0003570
683		0.2850				0.0003560
684		0.2679				0.0003549
685		0.2637				0.0003539
686		0.2539				0.0003529
687		0.2648				0.0003519
688		0.2705				0.0003509
689		0.2823				0.0003499
690		0.2714				0.0003489
691		0.2789				0.0003478
692		0.2789				0.0003468
693		0.2818				0.0003458
694		0.2672				0.0003448
695		0.2604				0.0003438
696		0.2607				0.0003428
697		0.2598				0.0003417
698		0.2650				0.0003407
699		0.2558				0.0003397
700		0.3014		0.8493		0.0003387
701		0.2850				0.0003377
702		0.2786				0.0003366
703		0.2699				0.0003356
704		0.2912				0.0003346
705		0.2669				0.0003336
706		0.2631				0.0003326
707		0.2576				0.0003315
708		0.2605				0.0003305
709		0.2618				0.0003295
710		0.2698				0.0003285
711		0.2547				0.0003274
712		0.2576				0.0003264
713		0.2565				0.0003254
714		0.2618				0.0003244
715		0.2582				0.0003233
716		0.2654				0.0003223
717		0.2736				0.0003213
718		0.2644				0.0003203
719		0.2591				0.0003192
720		0.2562				0.0003182
721		0.2668				0.0003172
722		0.2543				0.0003162
723		0.2565				0.0003151
724		0.2681				0.0003141
725		0.2659				0.0003131
726		0.2608				0.0003121
727		0.2605				0.0003110
728		0.2594				0.0003100
729		0.2564				0.0003090
730		0.2604				0.0003079
731		0.2603				0.0003069
732		0.2594				0.0003059
733		0.2551				0.0003048
734		0.2694				0.0003038
735		0.2814				0.0003028
736		0.2628				0.0003017
737		0.2568				0.0003007
738		0.2514				0.0002997
739		0.2571				0.0002987
740		0.2525				0.0002976
741		0.2580				0.0002966
742		0.2590				0.0002955
743		0.2507				0.0002945
744		0.2524				0.0002935
745		0.2585				0.0002924
746		0.2505				0.0002914
747		0.2478				0.0002904
748		0.2580				0.0002893
749		0.2738				0.0002883
750		0.2666		0.8616		0.0002873
751		0.2656				0.0002862
752		0.2692				0.0002852
753		0.2618				0.0002841
754		0.2564				0.0002831
755		0.2508				0.0002821
756		0.2568				0.0002810
757		0.2568				0.0002800
758		0.2492				0.0002789
759		0.2665				0.0002779
760		0.2553				0.0002769
761		0.2486				0.0002758
762		0.2503				0.0002748
763		0.2561				0.0002737
764		0.2545				0.0002727
765		0.2549				0.0002716
766		0.2740				0.0002706
767		0.2649				0.0002695
768		0.2557				0.0002685
769		0.2501				0.0002675
770		0.2471				0.0002664
771		0.2625				0.0002654
772		0.2555				0.0002643
773		0.2520				0.0002633
774		0.2506				0.0002622
775		0.2615				0.0002612
776		0.2471				0.0002601
777		0.2481				0.0002591
778		0.2467				0.0002580
779		0.2552				0.0002570
780		0.2470				0.0002559
781		0.2453				0.0002549
782		0.2669				0.0002538
783		0.2609				0.0002528
784		0.2501				0.0002517
785		0.2547				0.0002506
786		0.2496				0.0002496
787		0.2518				0.0002485
788		0.2491				0.0002475
789		0.2444				0.0002464
790		0.2537				0.0002454
791		0.2490				0.0002443
792		0.2414				0.0002433
793		0.2407				0.0002422
794		0.2498				0.0002411
795		0.2422				0.0002401
796		0.2483				0.0002390
797		0.2449				0.0002380
798		0.2520				0.0002369
799		0.2442				0.0002358
800		0.2685		0.8738		0.0002348
801		0.2483				0.0002337
802		0.2390				0.0002327
803		0.2461				0.0002316
804		0.2496				0.0002305
805		0.2492				0.0002295
806		0.2441				0.0002284
807		0.2442				0.0002273
808		0.2472				0.0002263
809		0.2434				0.0002252
810		0.2478				0.0002241
811		0.2525				0.0002231
812		0.2471				0.0002220
813		0.2531				0.0002209
814		0.2528				0.0002199
815		0.2486				0.0002188
816		0.2427				0.0002177
817		0.2335				0.0002166
818		0.2421				0.0002156
819		0.2412				0.0002145
820		0.2411				0.0002134
821		0.2697				0.0002124
822		0.2466				0.0002113
823		0.2485				0.0002102
824		0.2413				0.0002091
825		0.2445				0.0002081
826		0.2394				0.0002070
827		0.2390				0.0002059
828		0.2409				0.0002048
829		0.2453				0.0002038
830		0.2524				0.0002027
831		0.2378				0.0002016
832		0.2387				0.0002005
833		0.2361				0.0001994
834		0.2370				0.0001983
835		0.2369				0.0001973
836		0.2465				0.0001962
837		0.2427				0.0001951
838		0.2324				0.0001940
839		0.2430				0.0001929
840		0.2470				0.0001918
841		0.2404				0.0001908
842		0.2365				0.0001897
843		0.2379				0.0001886
844		0.2438				0.0001875
845		0.2417				0.0001864
846		0.2331				0.0001853
847		0.2391				0.0001842
848		0.2374				0.0001831
849		0.2417				0.0001820
850		0.2348		0.8774		0.0001810
851		0.2366				0.0001799
852		0.2360				0.0001788
853		0.2356				0.0001777
854		0.2391				0.0001766
855		0.2366				0.0001755
856		0.2439				0.0001744
857		0.2347				0.0001733
858		0.2412				0.0001722
859		0.2349				0.0001711
860		0.2365				0.0001700
861		0.2299				0.0001689
862		0.2316				0.0001678
863		0.2352				0.0001667
864		0.2310				0.0001656
865		0.2378				0.0001645
866		0.2336				0.0001634
867		0.2366				0.0001623
868		0.2355				0.0001612
869		0.2352				0.0001600
870		0.2332				0.0001589
871		0.2294				0.0001578
872		0.2326				0.0001567
873		0.2287				0.0001556
874		0.2337				0.0001545
875		0.2306				0.0001534
876		0.2353				0.0001523
877		0.2308				0.0001512
878		0.2312				0.0001500
879		0.2373				0.0001489
880		0.2268				0.0001478
881		0.2355				0.0001467
882		0.2299				0.0001456
883		0.2306				0.0001444
884		0.2306				0.0001433
885		0.2296				0.0001422
886		0.2406				0.0001411
887		0.2441				0.0001400
888		0.2337				0.0001388
889		0.2305				0.0001377
890		0.2241				0.0001366
891		0.2249				0.0001355
892		0.2280				0.0001343
893		0.2328				0.0001332
894		0.2285				0.0001321
895		0.2329				0.0001309
896		0.2289				0.0001298
897		0.2256				0.0001287
898		0.2281				0.0001275
899		0.2310				0.0001264
900		0.2235		0.8787		0.0001253
901		0.2277				0.0001241
902		0.2271				0.0001230
903		0.2256				0.0001218
904		0.2266				0.0001207
905		0.2260				0.0001195
906		0.2251				0.0001184
907		0.2245				0.0001173
908		0.2227				0.0001161
909		0.2315				0.0001150
910		0.2274				0.0001138
911		0.2260				0.0001127
912		0.2252				0.0001115
913		0.2223				0.0001103
914		0.2269				0.0001092
915		0.2234				0.0001080
916		0.2291				0.0001069
917		0.2279				0.0001057
918		0.2205				0.0001046
919		0.2263				0.0001034
920		0.2200				0.0001022
921		0.2191				0.0001011
922		0.2231				0.0000999
923		0.2232				0.0000987
924		0.2240				0.0000976
925		0.2204				0.0000964
926		0.2191				0.0000952
927		0.2232				0.0000940
928		0.2201				0.0000929
929		0.2241				0.0000917
930		0.2197				0.0000905
931		0.2205				0.0000893
932		0.2205				0.0000881
933		0.2215				0.0000870
934		0.2143				0.0000858
935		0.2146				0.0000846
936		0.2228				0.0000834
937		0.2148				0.0000822
938		0.2199				0.0000810
939		0.2217				0.0000798
940		0.2186				0.0000786
941		0.2181				0.0000774
942		0.2165				0.0000762
943		0.2167				0.0000750
944		0.2145				0.0000738
945		0.2147				0.0000726
946		0.2199				0.0000714
947		0.2150				0.0000702
948		0.2139				0.0000690
949		0.2189				0.0000677
950		0.2167		0.8863		0.0000665
951		0.2138				0.0000653
952		0.2174				0.0000641
953		0.2122				0.0000628
954		0.2142				0.0000616
955		0.2164				0.0000604
956		0.2153				0.0000591
957		0.2119				0.0000579
958		0.2169				0.0000567
959		0.2157				0.0000554
960		0.2155				0.0000542
961		0.2178				0.0000529
962		0.2148				0.0000517
963		0.2143				0.0000504
964		0.2117				0.0000491
965		0.2122				0.0000479
966		0.2120				0.0000466
967		0.2124				0.0000453
968		0.2119				0.0000441
969		0.2131				0.0000428
970		0.2147				0.0000415
971		0.2126				0.0000402
972		0.2134				0.0000389
973		0.2100				0.0000376
974		0.2130				0.0000363
975		0.2131				0.0000350
976		0.2111				0.0000337
977		0.2086				0.0000324
978		0.2136				0.0000310
979		0.2089				0.0000297
980		0.2087				0.0000284
981		0.2073				0.0000270
982		0.2091				0.0000257
983		0.2115				0.0000243
984		0.2083				0.0000229
985		0.2081				0.0000215
986		0.2091				0.0000202
987		0.2092				0.0000188
988		0.2077				0.0000173
989		0.2128				0.0000159
990		0.2118				0.0000145
991		0.2085				0.0000130
992		0.2060				0.0000116
993		0.2085				0.0000101
994		0.2108				0.0000085
995		0.2067				0.0000070
996		0.2057				0.0000054
997		0.2057				0.0000038
998		0.2077				0.0000020
999		0.2078		0.8882		0.0000000
